Asset tag,Break/Fix Coverage Expiry,Break/Fix Service level,Break/Fix Service Provider,Building,Candidate for Currency,Candidate to Move to NY3,Class,Comments,Effective Date,Environment,Host name,iLO/RSA/HMC ip address,iLO/RSA/HMC Service Info,Install Date,IP Address,Is Virtual,Level 1 Support Group,Level 2 Support Group,Level 3 Support Group,Maintenance Window,Model ID,Operating System,OS Family,OS Status,OS Version,Project Change Notes,Serial number,SNow most recent discovery,State,Status(hardware status),Substate,TD Asset Application Code,Cabinet,Cage,CPU core count,CPU count,Disk space (GB),Logical CPUs,RU Start Position,Total Memory (MB)
b10968,,NA,Maintech,NY4,YES,NO,Linux Server,"Please note hardware is DL360 G10

# 2022/05/24 zhane42 - TASK5197183 - Update server from ""in maintenance"" to ""in stock - available"" as Govind Krishnaswamy's request. 
# 20220615 - mckays7 - Updated L2 and L3 support.  Change state to ""In Use"".",8/17/2020 7:13,PROD,ny4nyionla03,10.225.96.54,ny4nyionla03r.tdbfg.com,6/15/2022 14:39,10.225.64.47,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,Weekends,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,7.9,"EFXNG Project
2021.09.13 -- Rebuild Scott McKay -- MXQ02503DD ny4nyionla03 new OS 10.225.64.47 , new iLO 10.225.96.54",MXQ02503DD,8/2/2025 17:20,In use,Installed,,NYION,114,8895,28,2,39083.57,56,21,773498
B11234,,NA,Maintech,NY4,YES,NO,Linux Server,"Server found without a tag during DCS physical audit done in June 2022
2022-07-01 - mckays7 - Renamed from ny4optila06 to ny4nyionla06
- Changed state to ""In maintenance""
20220701 - mckays7 - CHG1005658 - Server rebuilt as new ny4nyionla06 - In Use",7/1/2022 12:24,PROD,ny4nyionla06,10.225.96.79,ny4nyionla06r.corp.tdsecurities.com,6/30/2022 12:08,10.225.64.50,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL360 Gen10,Linux Red Hat,Linux,New,7.9,Repurposed server,MXQ016002R,8/2/2025 17:21,In use,Installed,,NYION,114,8895,24,2,41386.57,48,36,773498
B06763,,NA,Maintech,NY4,YES,NO,Linux Server,"GLOBAL EFI<VALIDATED::TDSGI::12/23/2019>
2022.07.02 - CHG0999648 nj2sionl03 7125 – 103 RU 09 to 8895 – 114 RU 18 MXQ618037X & rename to ny4nyionla09 for rebuild
     old
     nj2sionl03.corp.tdsecurities.com 10.171.5.13
     nj2sionl03-ilo.tdbfg.com                  10.171.6.13
     new
     ny4nyionla09.corp.tdsecurities.com         10.225.64.53
     ny4nyionla09r.corp.tdsecurities.com 10.225.96.80
2022.07.05 - CHG1000020 decom for relocate & rebuild from CHG0999648 above",9/6/2016 15:49,PROD,ny4nyionla09,10.225.96.80,ny4nyionla09r.corp.tdsecurities.com,8/25/2016 14:17,10.225.64.53,FALSE,TDUSA Helpdesk,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL360 Gen9,Linux Red Hat,linux,New,7.9,NYION,MXQ618037X,8/2/2025 17:21,In use,Installed,,NYION,114,8895,10,2,7122.69,20,16,257657
B07056,,NA,Maintech,NY4,YES,NO,Linux Server,"<VALIDATED::TDSGI::12/23/2019>
Previously - nwnyionap01

20220817 - mckays7 - CHG1031824 - Cool down
- Changed state from ""In use"" to ""In stock - Cool down""
- To be repurposed as ""ny4nyionla11.corp.tdsecurities.com""

2022.08.20 - lamw2 - CHG1025956 relocate -  nj2susrilcme1 7125 – 103 RU 29 to 8895 - 114 RU 17 MXQ74107CB > rebuild as ny4nyionla11 PROD
old 
nj2susrilcme1.corp.tdsecurities.com 10.171.1.212
nj2susrilcme1-ilo.tdbfg.com                   10.171.6.46
new 
ny4nyionla11.corp.tdsecurities.com 10.225.64.55 /27
ny4nyionla11r.corp.tdsecurities.com 10.225.96.82 /24

20220919 - mckays7 - CHG1048905 - After 30 day Decomm - Disk wipe

20220930 - mckays7 - CHG1048910 - server built as ny4nyionla11
20221029 - mckays7 - Change state to ""In maintenance"".

20230517 - mckays7 - Changed state to ""In use""",1/1/2018 16:44,PROD,ny4nyionla11,10.225.96.82,ny4nyionla11r.corp.tdsecurities.com,11/8/2017 10:35,10.225.64.55,FALSE,TDUSA Helpdesk,TDSGI-UNIX,TDSGI-UNIX,Weekends,ProLiant DL380 G9,Linux Red Hat,linux,New,7.9,MIFID NYION,MXQ74107CB,8/2/2025 17:19,In use,Installed,,NYION,114,8895,12,2,13922.54,24,17,257655
B06764,,NA,Maintech,NY4,YES,NO,Linux Server,"GLOBAL EFI.  dessud:  NY credential issue - Akmal investigating<VALIDATED::TDSGI::12/23/2019>

20221004 - mckays7 - CHG1057277 - Server Cool Down
- Changed status from ""In use"" to ""In Stock - Cool Down""
- To be repurposed as ny4nyionla13

20221014 - mckays7 - CHG1060468 - Server Wiped.
20221015 - mckays7 - OLD iLO:  10.171.6.11
- New iLO: 10.225.96.87

2022.10.15 - mckays7 - CHG1060557 - relocate MXQ6180382 NJ2SIONL01 from 7125-103 RU 5  to 8895-114, RU 19 and rebuild as ny4nyionla13 new   
old   
NJ2SIONL01.corp.tdsecurities.com 10.171.5.11  
NJ2SIONL01-ilo.tdbfg.com 10.171.6.11  
new   
ny4nyionla13.corp.tdsecurities.com 10.225.79.134 255.255.255.224 10.225.79.129
ny4nyionla13r.corp.tdsecurities.com 10.225.96.87 255.255.255.0 10.225.96.1

20221021 - mckays7 - CHG1067379 - server repurposed as ny4nyionla13

2022.11.26 - MOTIEM2 - CHG1083810 - Update OS IP
Old VLAN/IP - 225 / 10.225.79.134         
New VLAN/IP - 102 / 10.225.64.40 , 255.255.255.224, 10.225.64.33

20221128 - mckays7 - changed status to ""In Maintenance""

20230517 - mckays7 - Changed state to ""In use""",9/6/2016 14:29,PROD,ny4nyionla13,10.225.96.87,ny4nyionla13r.corp.tdsecurities.com,8/25/2016 14:29,10.225.64.40,FALSE,TDUSA Helpdesk,TDSGI-UNIX,TDSGI-UNIX,Weekends,ProLiant DL360 Gen9,Linux Red Hat,linux,New,7.9,NYION,MXQ6180382,8/2/2025 17:18,In use,Installed,,NYION,114,8895,10,2,7122.69,20,19,257657
B06920,,NA,Maintech,NY4,YES,NO,Linux Server,"<VALIDATED::TDSGI::12/23/2019>


# 2021/06/18 zhane42 - CHG0706441 -Server Decommission - ny4nyionlg01 ny4nyionlg02 ny4nyionlg03",6/14/2019 6:33,PROD,ny4nyionlg03,10.225.96.51,ny4nyionlg03r.corp.tdsecurities.com,5/27/2019 6:00,10.225.64.44,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL380 Gen10,Linux Red Hat,Linux,New,7.9,NYION project,2M283303RM,8/2/2025 17:21,In use,Installed,,NYION,114,8895,8,2,58516.34,16,22,96168
B06914,,NA,Maintech,NY4,YES,NO,Linux Server,"<VALIDATED::TDSGI::12/23/2019>

This device it is located in NY4 cage 8890 Rack 113

20221201 - MCKAYS7 - DEC0022127 - CHG1091790 - Decomm - Cool Down.
- Changed State from ""In Use"" to ""In Stock - Cool down""
- Server to have clean install and remain as ny4optila02

2022.12.03 - MCKAYS7 \ LAMW2 - relocate MXQ833030J ny4optila02 from 7125-103 RU14 to 8895-114 RU8 and rebuild same  ny4optila02 PROD
old   
ny4optila02.corp.tdsecurities.com 10.171.5.66  
ny4optila02r.tdbfg.com                  10.171.6.66  
new   
ny4optila02.corp.tdsecurities.com 10.225.64.111 255.255.255.224 10.225.64.97
ny4optila02r.tdbfg.com                   10.225.96.92/24

20230103 - mckays7 - CHG1104963 - Disk Wipe
- To be rebuilt as same hostname.

20230104 - mckays7 - CHG1103601 - Rebuilt server
- Change state from ""In stock - Cool Down"" to ""In Maintenance"".

20230517 - mckays7 - Changed state to ""In use""",9/6/2019 12:44,PROD,ny4optila02,10.225.96.92,ny4optila02r.corp.tdsecurities.com,5/27/2019 6:00,10.225.64.111,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL360 Gen10,Linux Red Hat,Linux,New,7.9,Optimus,MXQ833030J,8/2/2025 17:18,In use,Installed,,OPTI,114,8895,12,2,17030.32,24,8,289692
Z0160014,,NA,Maintech,NY4,YES,NO,Linux Server,"HP DL360 G10
2022.10.1 – lamw2 - CHG1049382 – relocate NY4OPTILA04 MXQ016002Q from 7125-103 RU 17 to 8895-114 RU10 and power on with new IPs
ny4optila04.corp.tdsecurities.com  10.171.5.120 > update to 10.225.64.106  , 255.255.255.224 , 10.225.64.97
ny4optila04r.tdbfg.com    10.171.6.101 > update to 10.225.96.69 , 255.255.255.0 , 10.225.96.1",6/22/2020 5:00,PROD,ny4optila04,10.225.96.69,ny4optila04r.tdbfg.com,6/12/2020 4:39,10.225.64.106,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL360 Gen10,Linux Red Hat,Linux,New,7.9,NYION/OPTI project,MXQ016002Q,8/2/2025 17:21,In use,Installed,,OPTI,114,8895,24,2,9864,48,10,773507
b10973,,NA,Maintech,NY4,YES,NO,Linux Server,"Location - 8890/11x
Hardware - DL360 G10

20230517 - mckays7 - Changed state to ""In use""",10/4/2020 7:00,PROD,ny4optila25,10.225.96.27,ny4optila25r.tdbfg.com,9/28/2020 7:00,10.225.64.107,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL360 Gen10,Linux Red Hat,Linux,New,7.9,NY4 NYION/OPTI Project,MXQ02503D9,8/2/2025 17:21,In use,Installed,,OPTI,114,8895,28,2,32672.57,56,4,773506
B10589,,NA,Maintech,NY4,NO,NO,Linux Server,"2022.05.03 VERVIL6/Created as per TASK5088751

20220513 - mckays7 - CHG0978068 - built ny4optila34 - In use
20240814 - hewlec3 - TASK8733655 - Update maintenance windows for - ny4optila32,  ny4optila34, ny4optila35",5/3/2022 11:42,PROD,ny4optila34,10.225.96.74,ny4optila34r.corp.tdsecurities.com,4/30/2022 12:00,10.225.64.119,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL360 Gen10 Plus,Linux Red Hat,Linux,New,7.9,2022.04.30-CHG0969050  6 new DL360G10+ server installs,MXQ1350KT6,8/2/2025 17:21,In use,Installed,,OPTI,114,8895,40,2,349065.57,80,33,773278
B10590,,NA,Maintech,NY4,NO,NO,Linux Server,"2022.05.03 VERVIL6/Created as per TASK5088751

20220513 - mckays7 - CHG0978068 - built ny4optila35 - In use
20240814 - hewlec3 - TASK8733655 - Update maintenance windows for - ny4optila32,  ny4optila34, ny4optila35",5/3/2022 11:42,PROD,ny4optila35,10.225.96.75,ny4optila35r.corp.tdsecurities.com,4/30/2022 12:00,10.225.64.120,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL360 Gen10 Plus,Linux Red Hat,Linux,New,7.9,2022.04.30-CHG0969050  6 new DL360G10+ server installs,MXQ1350KTK,8/2/2025 17:21,In use,Installed,,OPTI,114,8895,40,2,287627.57,80,37,773278
_VIRTUAL_7b3797041beeb85458a9b95bdc4bcbb9,,,,NY4,NO,NO,Hyper-V Server,"HPE Oneview Hyper-V VM at https://siaaphoneview.tdbfg.com/
Hyper-V server siaaprnw03sem.tdbfg.com",8/2/2021 12:00,PROD,siaaphoneview,,,8/2/2021 12:00,10.225.64.17,TRUE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-Windows,TDSGI-Windows,Weekends,Virtual Machine,Hyper-V,Oneview VM,New,OneView 9.4,"HPE Oneview Hyper-V VM at https://siaaphoneview.tdbfg.com/
Hyper-V server siaaprnw03sem.tdbfg.com",1110-3150-7617-7100-1191-7559-78,,In use,Installed,,SEM,114,8895,,,,,,
_VIRTUAL_27517aaceb0dae94623ff6a1cad0cd7f,,,,NY4,NO,NO,Hyper-V Server,,4/18/2025 12:00,PROD,siaaphoneview2,,,4/18/2025 12:00,10.225.64.16,TRUE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-Windows,TDSGI-Windows,Weekends,Virtual Machine,Hyper-V,Oneview VM,New,OneView 9.4,Oneview 2nd instance,0D917E12-FBD9-4A2F-89AC-7082167D0FD0,,In use,Installed,,SEM,114,8895,,,,,,
B06787,,NA,Maintech,NY4,YES,NO,Windows Server,"11/22/2023 - CHG1300641<PAT><NYION > Servers Decommission as per ITTA0091038-DEC0029265 - 1 week cool down -- aidoop2 

20231211 - mckays7 - CHG1311077 - Server Decommission - Disk Wipe
- Updated Appboxen
- Renamed server, appended ""_RETIRED"" to hostname.
- Updated state to ""In Stock - Wiped""

#2025.02.15 - CHG1584448 - LAMW2 - Repurpose ny4nyionlporadb01,2M2003040V from 8895-107,RU4 to 114,RU44 and  rebuild as siaaprnw05sem",3/2/2020 7:10,PROD,siaaprnw05sem,10.215.17.43,siaaprnw05semr.tdbfg.com,2/17/2020 7:09,10.225.64.20,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-Windows,TDSGI-Windows,,ProLiant DL380 Gen10,Windows 2022 Datacenter,Windows,New,10.0.20348,Repurposed for OneView,2M2003040V,8/2/2025 17:26,In use,Installed,,SEM,114,8895,10,2,7451.92,40,42,294912
_VIRTUAL_944045691ba7c15c771475d6cc4bcbf5,,,,NY4,NO,NO,Hyper-V Server,"HPE Oneview Global Dashboard Hyper-V VM at https://siaapsemovgd.tdbfg.com/
Hyper-V server siaaprnw03sem.tdbfg.com",5/16/2022 12:00,PROD,siaapsemovgd,,,5/16/2022 12:00,10.225.64.19,TRUE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-Windows,TDSGI-Windows,Weekends,Virtual Machine,Hyper-V,Hyper,New,OVGD 2.7,"HPE Oneview Global Dashboard Hyper-V VM at https://siaapsemovgd.tdbfg.com/
Hyper-V server siaaprnw03sem.tdbfg.com",C2DA77C1-7763-4D71-969F-CB69A2C70887,,In use,Installed,,SEM,114,8895,,,,,,
A31545,,,,NY4,NO,NO,Server,HPE Greenlake - June 2025,6/22/2025 12:00,PROD,ny4optila05,10.225.96.64,ny4optila05r.corp.tdsecurities.com,6/22/2025 0:00,,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen11,Linux Red Hat,Linux,New,,HPE Greenlake - June 2025,2M2D2Q02FF,,In stock,Pending Install,Pending install,OPTI,114,8895,,,,,38,
A31546,,,,NY4,NO,NO,Server,HPE Greenlake - June 2025,6/22/2025 12:00,PROD,ny4optila06,10.225.96.65,ny4optila06r.corp.tdsecurities.com,6/22/2025 0:00,,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen11,Linux Red Hat,Linux,New,,HPE Greenlake - June 2025,2M2D2Q02FG,,In stock,Pending Install,Pending install,OPTI,114,8895,,,,,40,
B10632,3/31/2026 0:00,HP Carepack HWM,HP Compaq,NY4,NO,NO,Linux Server,"20230509 - mckays7 - CHG1175279 - Built server as nwgrpapr01
## 2025/02/21 – hewlec3 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3",4/29/2023 12:00,PROD,nwgrpapr01,10.225.96.104,nwgrpapr01r.corp.tdsecurities.com,4/29/2023 12:00,10.225.65.72,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen10 Plus,Linux Red Hat,Linux,New,8.1,"2023.04.29 - CHG1169133 <TDS><PAT><GRP> NY4 - Racking and Cabling - LAMW2
https://ibom.tdbfg.com/website/HLOverview.aspx?ProjectID=35598",2M231201VK,8/2/2025 17:21,In use,Installed,,GRP,115,8895,16,2,1397.25,32,21,257103
B10595a,8/19/2026 0:00,HP Carepack HWM,HP Compaq,NY4,NO,NO,Linux Server,"20231020 - mckays7 - CHG1275628 - Server build
- Updated appboxen
- Changed state to ""In Use""",9/16/2023 12:00,PROD,nwtrnpyap04,10.225.96.130,nwtrnpyap04r.corp.tdsecurities.com,9/10/2023 9:53,10.225.64.137,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen10 Plus,Linux Red Hat,Linux,New,8.1,https://ibom.tdbfg.com/website/HLOverview.aspx?ProjectID=35927,2M233202PB,8/2/2025 17:22,In use,Installed,,TRNPY,115,8895,40,2,3481.53,80,7,1031239
B10596,8/19/2026 0:00,HP Carepack HWM,HP Compaq,NY4,NO,NO,Linux Server,"20231020 - mckays7 - CHG1275628 - Server build
- Updated appboxen
- Changed state to ""In Use""",9/16/2023 12:00,PROD,nwtrnpyap05,10.225.96.131,nwtrnpyap05r.corp.tdsecurities.com,9/10/2023 9:56,10.225.64.138,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen10 Plus,Linux Red Hat,Linux,New,8.1,https://ibom.tdbfg.com/website/HLOverview.aspx?ProjectID=35927,2M233202PC,8/2/2025 17:22,In use,Installed,,TRNPY,115,8895,40,2,3481.53,80,9,1031235
B10600,8/19/2026 0:00,HP Carepack HWM,HP Compaq,NY4,NO,NO,Linux Server,"20231025 - mckays7 - CHG1281045 - Server build
- Updated appboxen
- Changed state to ""In Use""",9/16/2023 12:00,PROD,nwtrnpyap09,10.225.96.135,nwtrnpyap09r.corp.tdsecurities.com,9/10/2023 10:02,10.225.64.142,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen10 Plus,Linux Red Hat,Linux,New,8.1,https://ibom.tdbfg.com/website/HLOverview.aspx?ProjectID=35927,2M233202PH,8/2/2025 17:22,In use,Installed,,TRNPY,115,8895,40,2,3481.53,160,11,1031206
B10601,8/19/2026 0:00,HP Carepack HWM,HP Compaq,NY4,NO,NO,Linux Server,"20231025 - mckays7 - CHG1281045 - Server build
- Updated appboxen
- Changed state to ""In Use""",9/16/2023 12:00,PROD,nwtrnpyap10,10.225.96.136,nwtrnpyap10r.corp.tdsecurities.com,9/10/2023 10:03,10.225.64.143,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen10 Plus,Linux Red Hat,Linux,New,8.1,https://ibom.tdbfg.com/website/HLOverview.aspx?ProjectID=35927,2M233202PJ,8/2/2025 17:21,In use,Installed,,TRNPY,115,8895,40,2,3481.53,160,13,1031206
b10974,,NA,Maintech,NY4,YES,NO,Linux Server,"#2022/01/12 - Update new NY4 and BDC WFX server CMDB information by Eric Zhang as per TASK4543596.

20230204 - mckays7 - CHG1123359 - Decommission - Cool Down
- After Cool down, server to be rebuilt as same host.

20231020 - mckays7 - CHG1273616 - Server build
- Updated Appboxen
- Updated state to ""In Use""",8/16/2021 14:05,PROD,nwwfxap01,10.225.96.44,nwwfxap01r.tdbank.ca,7/23/2021 21:00,10.225.65.38,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,TDS | Platform Currency Remediation (WFX) | ITS WP,MXQ1140SXG,8/2/2025 17:22,In use,Installed,,WFX,115,8895,8,2,2291.5,32,41,128053
A31593,6/4/2027 0:00,HP Carepack HWM,HP Compaq,NY4,NO,NO,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
RITM11917518 / CHG1422269 <NY4> EFX Server Rack 8 Servers Completed Saturday, June 22, 2024 NY4 Vendor: Star-Lo Clarity ID: 00161703, CC:6061

20240628 - mckays7 - CHG1440916 - Server build
- Updated Appboxen
- Changed state to ""In Use""",6/22/2024 12:00,PROD,ny4efxla14,10.225.96.109,ny4efxla14r.corp.tdsecurities.com,6/28/2024 17:53,10.225.64.82,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen11,Linux Red Hat,Linux,New,8.1,https://ibom.tdbfg.com/website/HLOverview.aspx?ProjectID=36542,2M2D13002R,8/2/2025 17:16,In use,Installed,,EFX,115,8895,48,2,,96,15,515205
A31594,6/4/2027 0:00,HP Carepack HWM,HP Compaq,NY4,NO,NO,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
RITM11917518 / CHG1422269 <NY4> EFX Server Rack 8 Servers Completed Saturday, June 22, 2024 NY4 Vendor: Star-Lo Clarity ID: 00161703, CC:6061

20240628 - mckays7 - CHG1440916 - Server build
- Updated Appboxen
- Changed state to ""In Use""",6/22/2024 12:00,PROD,ny4efxla15,10.225.96.110,ny4efxla15r.corp.tdsecurities.com,6/28/2024 17:55,10.225.64.83,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen11,Linux Red Hat,Linux,New,8.1,https://ibom.tdbfg.com/website/HLOverview.aspx?ProjectID=36542,2M2D13002S,8/2/2025 17:19,In use,Installed,,EFX,115,8895,48,2,,96,17,515205
A31595,6/4/2027 0:00,HP Carepack HWM,HP Compaq,NY4,NO,NO,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
20240628 - mckays7 - CHG1440916 - Server build
- Updated Appboxen
- Changed state to ""In Use""",6/22/2024 12:00,PROD,ny4efxla16,10.225.96.111,ny4efxla16r.corp.tdsecurities.com,6/28/2024 17:56,10.225.64.84,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen11,Linux Red Hat,Linux,New,8.1,https://ibom.tdbfg.com/website/HLOverview.aspx?ProjectID=36542,2M2D13002T,8/2/2025 17:17,In use,Installed,,EFX,115,8895,48,2,,96,19,515205
B06765,,NA,Maintech,NY4,YES,NO,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
GLOBAL EFI.  dessud:  NY credential issue - Akmal investigating<VALIDATED::TDSGI::12/23/2019>
20220806 - mckays7 - CHG1025671 - Server Cool down/Decomm - Changed state from ""In use"" to ""In stock/Cool down""
- Server to be repurposed as ny4efxls01.corp.tdsecurities.com

2022.08.06 CHG1025671 decom  nj2sionl05 MXQ6180381 power off

2022.08.06 CHG1022626 relocate -- NJ2SIONL05    7125 - 103 RU 10 to 8895 - 115 RU6 MXQ6180381  > rebuild as ny4efxls01 PROD
old   
nj2sionl05.corp.tdsecurities.com 10.171.5.15  
NJ2SIONL05-ilo.tdbfg.com 10.171.6.15  
new   
ny4efxls01.corp.tdsecurities.com 10.225.64.70  
ny4efxls01r.corp.tdsecurities.com 10.225.96.85  

20220809 - mckays7 - CHG1026787- Expediated Decomm - Disk wipe

Server was rebuilts are ny4efxls01.

20230118 - mckays7 - Changed state to ""In Maintenance""

20240419 - mckays7 - CHG1392171 - Server Decommission - Cool Down
- Changed state to ""In stock - Cooldown""
- Server to be repurposed as a EFXNG server.
- To become ny4efxngls01



20240517 - mckays7 - CHG1412169 - Server Decommission
- Disk wipe
- Changed state to ""In Stock - Wiped""

..[last_DAC:EFX]

20240529 - mckays7 - Renamed to ny4efxngls01
- Changed state to ""In Stock - Pending Install""
- Set Deployment Application Code to ""EFXNG""

20240531 - mckays7 - CHG1420552
- server build
- updated appboxen
- changed state to ""In use""

20250211 - tab9241 - Change MAL from EFXNG to EFX - RITM13887560 | TASK9585807",9/6/2016 15:50,PROD,ny4efxngls01,10.225.96.85,ny4efxngls01r.corp.tdsecurities.com,8/25/2016 14:11,10.225.64.70,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,Weekends,ProLiant DL360 Gen9,Linux Red Hat,linux,New,8.1,NYION > EFX,MXQ6180381,8/2/2025 17:22,In use,Installed,,EFX,115,8895,10,2,7040.69,20,6,257289
B07095,,NA,Maintech,NY4,YES,NO,Linux Server,"<VALIDATED::TDSGI::12/23/2019>
20220806 - mckays7 - CHG1025671 - Server Cool Down/Decomm - Changed state from ""In use"" to ""In Stock/Cool Down""
Server is being repurposed as ny4nyionla15.corp.tdsecurities.com
 
2022.08.06 CHG1025671 decom  nwnyionap05  MXQ73900K6 power off

2022.08.06 CHG1022626 relocate -- NWNYIONAP05    7125 - 103 RU 25 to 8895 - 115 RU4      MXQ73900K6  > rebuild as ny4nyionla15 PROD
old   
nwnyionap05.corp.tdsecurities.com 10.171.5.50  
nwnyionap05-ILO.tdbfg.com 10.171.6.50  
new   
ny4nyionla15.corp.tdsecurities.com 10.225.64.59  
ny4nyionla15r.corp.tdsecurities.com 10.225.65.84  

20220809 - mckays7 - CHG1026787- Expediated Decomm - Disk wipe

20220826 - mckays7 - CHG1035502 - server builts as ny4nyionla15.
20221020 - mckays7 - Changed state to ""In Maintenance""",1/1/2018 16:44,PROD,ny4nyionla15,10.225.96.84,ny4nyionla15r.corp.tdsecurities.com,11/8/2017 10:35,10.225.64.59,FALSE,TDUSA Helpdesk,TDSGI-UNIX,TDSGI-UNIX,Weekends,ProLiant DL380 Gen9,Linux Red Hat,Linux,New,7.9,MIFID NYION,MXQ73900K6,8/2/2025 17:16,In use,Installed,,NYION,115,8895,8,2,25845.59,16,4,64132
